category,product_name,brand,price,Product_Id,size,item_num,love_count,rating,reviews_count,link
Skincare/Eye Care/Eye Creams & Treatments,Ferulic + Retinol Triple Correction Eye Serum,Dr. Dennis Gross Skincare,69.0,P377531,0.5 oz/ 15 mL,1497841,32391,3.8492,378,https://www.sephora.com/product/ferulic-retinol-triple-correction-eye-serum-P377531?icid2=products
Skincare/High Tech Tools/Facial Cleansing Brushes,Pro Facial Steamer,Dr. Dennis Gross Skincare,149.0,P413613,na,1862325,18311,4.2338,77,https://www.sephora.com/product/pro-facial-steamer-P413613?icid2=products
Skincare/Moisturizers/Moisturizers,Ferulic + Retinol Anti-Aging Moisturizer,Dr. Dennis Gross Skincare,75.0,P384536,1.7 oz/ 50 mL,1581909,10884,4.0827,133,https://www.sephora.com/product/ferulic-retinol-anti-aging-moisturizer-P384536?icid2=products
Skincare/Treatments/Face Serums,C+ Collagen Brighten & Firm Vitamin C Serum,Dr. Dennis Gross Skincare,78.0,P415209,1 oz/ 30 mL,1899202,16777,3.7836,134,https://www.sephora.com/product/c-collagen-brighten-firm-vitamin-c-serum-P415209?icid2=products
Skincare/Moisturizers/Moisturizers,Vitamin C+ Collagen Deep Cream,Dr. Dennis Gross Skincare,72.0,P421957,1.7 oz/ 50 g,1940725,9080,4.0197,203,https://www.sephora.com/product/c-collagen-deep-cream-P421957?icid2=products
Skincare/Treatments/Facial Peels,Alpha Beta® Ultra Gentle Daily Peel for Sensitive Skin,Dr. Dennis Gross Skincare,88.0,P398761,30 treatments + 5 bonus,1722487,10977,4.3962,159,https://www.sephora.com/product/alpha-beta-ultra-gentle-daily-peel-sensitive-skin-P398761?icid2=products
Mini Size/Skincare,Alpha Beta® Extra Strength Daily Peel Mini,Dr. Dennis Gross Skincare,17.0,P425868,5 Treatments,1352194,24604,4.6762,281,https://www.sephora.com/product/alpha-beta-r-peel-extra-strength-daily-peel-mini-P425868?icid2=products
Skincare/Treatments/Face Serums,Ferulic Acid + Retinol Brightening Solution,Dr. Dennis Gross Skincare,88.0,P375269,1 oz/ 30 mL,1450881,27282,4.1276,290,https://www.sephora.com/product/ferulic-acid-retinol-brightening-solution-P375269?icid2=products
Skincare/Treatments/Face Serums,Alpha Beta® Pore Perfecting & Refining Serum,Dr. Dennis Gross Skincare,65.0,P447592,1 oz/ 30 mL,2270544,7211,4.519,1393,https://www.sephora.com/product/alpha-beta-pore-perfecting-refining-serum-P447592?icid2=products
Skincare/Value & Gift Sets,7 Day Mask Experiment Kit,Dr. Jart+,27.5,P447794,na,2264141,17349,4.64,25,https://www.sephora.com/product/7-day-mask-experiment-kit-P447794?icid2=products
Skincare/Masks/Face Masks,Sheet Masks,Dr. Jart+,5.5,P429529,1 Mask,1723840,89336,4.209,421,https://www.sephora.com/product/sheet-masks-P429529?skuId=1622455&icid2=products
Skincare/Value & Gift Sets,Cica-Care Experiment Kit,Dr. Jart+,43.5,P449892,na,2264133,4977,4.625,8,https://www.sephora.com/product/cica-care-experiment-kit-P449892?icid2=products
Skincare/Value & Gift Sets,Cera-Care Experiment Kit,Dr. Jart+,40.0,P449891,na,2264158,4813,4.2857,7,https://www.sephora.com/product/cera-care-experiment-kit-P449891?icid2=products
Skincare/Moisturizers/Moisturizers,Ceramidin™ Cream,Dr. Jart+,48.0,P434363,1.69 oz/ 50 mL,2077840,31240,4.5984,1108,https://www.sephora.com/product/ceramidin-tm-cream-P434363?icid2=products
Makeup/Face/BB & CC Cream,Premium Beauty Balm SPF 45,Dr. Jart+,39.0,P285403,1.5 oz/ 40 mL,1327915,56203,4.2292,2806,https://www.sephora.com/product/premium-beauty-balm-spf-45-P285403?icid2=products
Skincare/Value & Gift Sets,Mini Must-Haves Experiment Kit,Dr. Jart+,20.0,P449890,na,2264166,6870,4.5,8,https://www.sephora.com/product/mini-must-haves-experiment-kit-P449890?icid2=products
Skincare/Moisturizers/BB & CC Creams,Cicapair™ Tiger Grass Color Correcting Treatment SPF 30,Dr. Jart+,18.0,P411540,1.7 fl. oz/ 50 mL,1855709,81803,4.211,2488,https://www.sephora.com/product/cicapair-tiger-grass-color-correcting-treatment-spf-30-P411540?icid2=products
Skincare/Masks/Sheet Masks,Water Replenishment Cotton Sheet Mask,Dr. Jart+,5.5,P391363,0.8 oz sheet/ 24 g sheet,1622455,34522,4.5778,469,https://www.sephora.com/product/water-replenishment-cotton-sheet-mask-P391363?icid2=products
Skincare/Moisturizers/Moisturizers,Cicapair™ Tiger Grass Cream,Dr. Jart+,48.0,P411539,1.69 oz/ 50 mL,2267813,40044,4.4248,1111,https://www.sephora.com/product/cicapair-tiger-grass-cream-P411539?icid2=products
Skincare/Treatments/Face Serums,Peptidin™ Firming Serum with Energy Peptides,Dr. Jart+,33.5,P437240,1.35 oz/ 40 mL,2123552,6364,4.3867,150,https://www.sephora.com/product/firming-serum-with-energy-peptides-P437240?icid2=products
Skincare/Masks/Face Masks,Lover Rubber Masks,Dr. Jart+,12.0,P429528,Single-use mask 1.5 oz/ 43 g; ampoule pack 0.17 oz/ 5 mL,1907229,44607,4.1063,207,https://www.sephora.com/product/lover-rubber-masks-P429528?icid2=products
Skincare/Moisturizers/Moisturizers,Protini™ Polypeptide Moisturizer,Drunk Elephant,68.0,P427421,1.69 oz/ 50 mL,2025633,205254,4.0359,3369,https://www.sephora.com/product/protini-tm-polypeptide-cream-P427421?icid2=products
Skincare/Treatments/Face Serums,C-Firma™ Vitamin C Day Serum,Drunk Elephant,80.0,P400259,1 oz/ 30 mL,1765239,178490,3.8897,2348,https://www.sephora.com/product/c-firma-day-serum-P400259?icid2=products
Skincare/Value & Gift Sets,Shelf- Control™ Night Kit,Drunk Elephant,98.0,P450940,na,2254910,15522,4.6286,35,https://www.sephora.com/product/drunk-elephant-shelf-control-night-kit-P450940?icid2=products
Skincare/Masks/Face Masks,T.L.C. Sukari Babyfacial™  25% AHA + 2% BHA Mask,Drunk Elephant,28.0,P415777,1.69 oz/ 50 mL,1912385,215710,4.3735,1933,https://www.sephora.com/product/t-l-c-sukari-babyfacial-P415777?icid2=products
Skincare/Moisturizers/Moisturizers,Lala Retro™ Whipped Moisturizer with Ceramides,Drunk Elephant,60.0,P446938,1.69 oz/ 50 mL,2233849,34812,4.2127,724,https://www.sephora.com/product/drunk-elephant-lala-retro-whipped-moisturizer-with-ceramides-P446938?icid2=products
Skincare/Value & Gift Sets,Shelf-Respect™ Day Kit,Drunk Elephant,88.0,P447612,na,2254928,18449,4.4848,33,https://www.sephora.com/product/drunk-elephant-shelf-respect-day-kit-P447612?icid2=products
Skincare/Value & Gift Sets,The Midi Committee™ Kit,Drunk Elephant,48.0,P449888,na,2254936,27916,4.3542,48,https://www.sephora.com/product/the-midi-committee-kit-P449888?icid2=products
Skincare/Treatments/Face Serums,T.L.C. Framboos™ Glycolic Resurfacing Night Serum,Drunk Elephant,90.0,P392246,1 oz/ 30 mL,1679307,174455,4.3506,2490,https://www.sephora.com/product/t-l-c-framboos-tm-glycolic-night-serum-P392246?icid2=products
Skincare/Moisturizers/Face Oils,Virgin Marula Antioxidant Face Oil,Drunk Elephant,40.0,P392245,1 oz/ 30 mL,1679315,141053,4.3725,1329,https://www.sephora.com/product/virgin-marula-tm-luxury-facial-oil-P392245?icid2=products
Skincare/Treatments/Face Serums,A-Passioni™ Retinol Cream,Drunk Elephant,74.0,P439926,1 oz/ 30 mL,2166973,88753,4.1995,807,https://www.sephora.com/product/a-passioni-retinol-cream-P439926?icid2=products
Skincare/Treatments/Face Serums,B-Hydra™ Intensive Hydration Serum,Drunk Elephant,48.0,P406712,1.69 oz/ 50 mL,1785856,102320,4.2686,1705,https://www.sephora.com/product/b-hydra-intensive-hydration-gel-P406712?icid2=products
Skincare/Eye Care/Eye Creams & Treatments,C-Tango™ Multivitamin Eye Cream,Drunk Elephant,64.0,P429515,0.5 oz/ 15 mL,2062081,75589,3.8372,1026,https://www.sephora.com/product/c-tango-multivitamin-eye-cream-P429515?icid2=products
Hair/Hair Tools/Hair Dryers,The Double Shot Blow-Dryer Brush,Drybar,150.0,P453282,na,2314680,8931,4.3889,54,https://www.sephora.com/product/drybar-the-double-shot-blow-dryer-brush-P453282?icid2=products
Hair/Value & Gift Sets,Pre-Party Pack Buttercup Blow Dryer Kit,Drybar,159.0,P449760,na,2278000,3519,3.6667,3,https://www.sephora.com/product/pre-party-pack-buttercup-blow-dryer-kit-P449760?icid2=products
Hair/Value & Gift Sets,Party of Four,Drybar,40.0,P449772,na,2277986,3416,4.2,5,https://www.sephora.com/product/party-four-P449772?icid2=products
Hair/Shampoo & Conditioner/Dry Shampoo,Detox Dry Shampoo,Drybar,13.0,P378169," - notes of jasmine, sandalwood, and madagascar vanilla",1506468,64590,3.8232,2461,https://www.sephora.com/product/detox-dry-shampoo-P378169?icid2=products
Hair/Value & Gift Sets,At First Crush Set,Drybar,145.0,P449771,na,2277994,3409,4.1333,15,https://www.sephora.com/product/at-first-crush-set-P449771?icid2=products
Hair/Hair Tools/Hair Straighteners & Flat Irons,The Brush Crush Heated Straightening Brush,Drybar,145.0,P434223,na,2123495,14662,4.3612,227,https://www.sephora.com/product/brush-crush-heated-straightening-brush-P434223?icid2=products
Hair/Hair Tools/Hair Straighteners & Flat Irons,The Tress Press Digital Styling Iron,Drybar,150.0,P401605,na,2069854,12662,4.1053,266,https://www.sephora.com/product/the-tress-press-digital-styling-iron-P401605?icid2=products
Hair/Value & Gift Sets,The Ultimate Frizz-Free Blow-Dry and Styling Set,Drybar,299.0,P449578,na,2276640,1758,5,1,https://www.sephora.com/product/the-ultimate-frizz-free-blow-dry-styling-set-P449578?icid2=products
Hair/Hair Tools/Curling Irons,The Wrap Party Styling Wand,Drybar,165.0,P422603,na,1984244,8019,4.4105,95,https://www.sephora.com/product/the-wrap-party-styling-wand-P422603?icid2=products
Hair/Hair Tools/Hair Dryers,Buttercup Blow Dryer,Drybar,195.0,P378161,na,1506526,14194,4.0394,482,https://www.sephora.com/product/buttercup-blow-dryer-P378161?icid2=products
Hair/Hair Tools/Hair Dryers,Baby Buttercup Blow Dryer,Drybar,135.0,P409921,na,1788173,9263,3.9064,171,https://www.sephora.com/product/baby-buttercup-blow-dryer-P409921?icid2=products
Hair/Hair Tools/Hair Straighteners & Flat Irons,The Baby Brush Crush Mini Heated Straightening Brush,Drybar,59.0,P448441,na,2252724,5903,3.7143,42,https://www.sephora.com/product/the-baby-brush-crush-heated-straightening-brush-P448441?icid2=products
Men/Skincare/Moisturizer & Treatments,First Thing First Face Scrub,DTRT,25.0,P396345,4.73 oz,1710698,647,5,3,https://www.sephora.com/product/first-thing-first-face-scrub-P396345?icid2=products
Men/Skincare/Moisturizer & Treatments,Get Ready BB SPF 50+ PA+++,DTRT,24.0,P398808,1 oz/ 30 mL,1738269,1025,5,4,https://www.sephora.com/product/get-ready-bb-spf-50-pa-P398808?icid2=products
Men/Skincare/Moisturizer & Treatments,So Fine Toner,DTRT,28.0,P396344,4.73 oz,1710680,326,5,1,https://www.sephora.com/product/so-fine-toner-P396344?icid2=products
Men/Skincare/Moisturizer & Treatments,Boys Be Bold BB SPF 25 PA++,DTRT,24.0,P398807,1 oz/ 30 mL,1738277,618,4.8,5,https://www.sephora.com/product/boys-be-bold-bb-spf-25-pa-P398807?icid2=products
Men/Skincare/Face Wash,Face to Face Foam Cleanser,DTRT,23.0,P396346,4.73 oz,1710706,608,4.5714,7,https://www.sephora.com/product/face-to-face-foam-cleanser-P396346?icid2=products
Men/Skincare/Moisturizer & Treatments,Better Tomorrow Cream,DTRT,39.0,P396340,2.37 oz,1710649,623,4.3333,6,https://www.sephora.com/product/better-tomorrow-cream-P396340?icid2=products
Men/Skincare/Moisturizer & Treatments,Dear Matt Lotion,DTRT,39.0,P396342,4.73 oz,1710664,637,3.7857,14,https://www.sephora.com/product/dear-matt-lotion-P396342?icid2=products
Makeup/Eye/False Eyelashes,Eyelash Adhesive,DUO,9.0,P266812,Clear,1262575,40699,4.2865,925,https://www.sephora.com/product/eyelash-adhesive-P266812?icid2=products
Makeup/Eye/False Eyelashes,Brush On Adhesive,DUO,9.0,P387891,0.18 oz,1633106,21820,4.2158,417,https://www.sephora.com/product/brush-on-adhesive-P387891?icid2=products
Hair/Hair Tools/Hair Straighteners & Flat Irons,Airwrap™ Styler,dyson,549.0,P437979,Complete styler – for multiple hair types and styles,2162493,41477,4.0595,420,https://www.sephora.com/product/dyson-airwrap-styler-P437979?icid2=products
Hair/Value & Gift Sets,Supersonic™ Hair Dryer Gift Edition with Red Case,dyson,399.0,P450079,na,2285856,7416,4.1429,14,https://www.sephora.com/product/supersonic-hair-dryer-gift-edition-with-red-case-P450079?icid2=products
Hair/Hair Tools/Hair Dryers,Supersonic Hair Dryer,dyson,399.0,P410214,Iron/ Fuchsia,1870179,46857,4.1658,730,https://www.sephora.com/product/supersonic-hair-dryer-P410214?icid2=products
Hair/Hair Tools/Hair Dryers,Supersonic Hair Dryer 23.75 Karat Gold,dyson,449.0,P441018,na,2202414,4051,4.7333,15,https://www.sephora.com/product/supersonic-hair-dryer-23-75-karat-gold-P441018?icid2=products
Hair/Hair Styling & Treatments/Hair Oil,Jojoba & Tea Tree Scalp Oil,Earth’s Nectar,18.5,P389141,4 oz/ 120 mL,1653856,18386,4.2222,90,https://www.sephora.com/product/jojoba-tea-tree-scalp-oil-P389141?icid2=products
Hair/Hair Styling & Treatments/Hair Oil,Mint Leaves Scalp Oil,Earth’s Nectar,18.5,P389140,4 oz/ 120 mL,1653864,10644,4.0909,77,https://www.sephora.com/product/mint-leaves-scalp-oil-P389140?icid2=products
Hair/Shampoo & Conditioner/Leave-In Conditioner,Nourish,Earth’s Nectar,23.5,P389143,12 oz/ 355 mL,1656438,8466,3.6477,88,https://www.sephora.com/product/nourish-P389143?icid2=products
Hair/Hair Styling & Treatments/Hair Oil,Green Olive & Lavender Scalp Oil,Earth’s Nectar,18.5,P389142,4 oz/ 120 mL,1653849,11198,3.8873,71,https://www.sephora.com/product/green-olive-lavender-scalp-oil-P389142?icid2=products
Hair/Shampoo & Conditioner/Shampoo,Mint Leaves & Tea Tree Shampoo,Earth’s Nectar,21.5,P389192,12 oz/ 355 mL,1656420,4111,3.6512,43,https://www.sephora.com/product/mint-leaves-tea-tree-shampoo-P389192?icid2=products
Hair/Hair Styling & Treatments/Hair Styling Products,Honey Curls,Earth’s Nectar,23.5,P389194,12 oz/ 355 mL,1656404,4696,3.7538,65,https://www.sephora.com/product/honey-curls-P389194?icid2=products
Hair/Shampoo & Conditioner/Leave-In Conditioner,Coconut Curls,Earth’s Nectar,23.5,P389191,12 oz/ 355 mL,1653880,4917,4.1304,69,https://www.sephora.com/product/coconut-curls-P389191?icid2=products
Hair/Shampoo & Conditioner/Conditioner,Mint Leaves & Tea Tree Conditioner,Earth’s Nectar,21.5,P389193,na,1656412,1965,3.3478,23,https://www.sephora.com/product/mint-leaves-tea-tree-conditioner-P389193?icid2=products
Hair/Shampoo & Conditioner/Shampoo,Lavender Shampoo,Earth’s Nectar,23.5,P409056,12 oz,1830017,637,5,1,https://www.sephora.com/product/lavender-shampoo-P409056?icid2=products
Hair/Shampoo & Conditioner/Conditioner,Lavender Conditioner,Earth’s Nectar,23.5,P409055,12 oz,1830025,535,3.25,4,https://www.sephora.com/product/lavender-conditioner-P409055?icid2=products
Skincare/Treatments/Face Serums,No. 3 Exotic Goddess Ageless Serum,Edible Beauty,57.0,P428642,1 oz/ 30 mL,2057040,8447,4.6763,139,https://www.sephora.com/product/no-3-exotic-goddess-ageless-serum-P428642?icid2=products
Skincare/Masks/Face Masks,& Sleeping Beauty Purifying Mousse - Pink Clay Sleep Mask,Edible Beauty,43.0,P447408,1.7 oz/ 50g,2266385,1601,4.7778,54,https://www.sephora.com/product/sleeping-beauty-purifying-mousse-pink-clay-sleep-mask-P447408?icid2=products
